sensor_index,name,latitude,longitude,episode_number,onset_time_utc,peak_time_utc,end_time_utc,duration_hours,hours_flagged,peak_pm25_atm,mean_pm25_atm,event_integrated_excess,baseline_median,robust_mad,event_threshold,baseline_source,event_rank,is_primary_event,hours_after_fire_start
69899,The Dunes Marina,36.66424,-121.80471,1,2025-01-17 11:00:00+00:00,2025-01-17 14:00:00+00:00,2025-01-17 14:00:00+00:00,4.0,4,22.2,20.700000000000003,67.6,3.8,2.0,20.0,pre_fire_window,1,True,12.416666666666666
69899,The Dunes Marina,36.66424,-121.80471,2,2025-01-18 08:00:00+00:00,2025-01-18 10:00:00+00:00,2025-01-18 11:00:00+00:00,4.0,4,31.4,28.450000000000003,98.6,3.8,2.0,20.0,pre_fire_window,2,False,32.416666666666664
69899,The Dunes Marina,36.66424,-121.80471,3,2025-01-18 17:00:00+00:00,2025-01-18 17:00:00+00:00,2025-01-18 17:00:00+00:00,1.0,1,20.5,20.5,16.7,3.8,2.0,20.0,pre_fire_window,3,False,39.416666666666664
69899,The Dunes Marina,36.66424,-121.80471,4,2025-01-18 21:00:00+00:00,2025-01-18 22:00:00+00:00,2025-01-18 23:00:00+00:00,3.0,3,27.6,24.8,63.0,3.8,2.0,20.0,pre_fire_window,4,False,44.416666666666664
69899,The Dunes Marina,36.66424,-121.80471,5,2025-01-19 03:00:00+00:00,2025-01-19 06:00:00+00:00,2025-01-19 07:00:00+00:00,5.0,5,27.6,24.02,101.1,3.8,2.0,20.0,pre_fire_window,5,False,52.416666666666664
69899,The Dunes Marina,36.66424,-121.80471,6,2025-01-19 11:00:00+00:00,2025-01-19 13:00:00+00:00,2025-01-19 16:00:00+00:00,6.0,6,27.2,23.95,120.89999999999998,3.8,2.0,20.0,pre_fire_window,6,False,59.416666666666664
69899,The Dunes Marina,36.66424,-121.80471,7,2025-01-19 19:00:00+00:00,2025-01-19 20:00:00+00:00,2025-01-19 22:00:00+00:00,4.0,4,30.3,26.475,90.69999999999999,3.8,2.0,20.0,pre_fire_window,7,False,66.41666666666667
69899,The Dunes Marina,36.66424,-121.80471,8,2025-01-20 06:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20 16:00:00+00:00,11.0,10,40.1,29.880000000000003,260.8,3.8,2.0,20.0,pre_fire_window,8,False,79.41666666666667
71723,HilltopApartments,36.96411,-122.05722,1,2025-01-17 15:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 20:00:00+00:00,6.0,5,26.2,23.72,93.1,5.1,4.07715,20.0,pre_fire_window,1,True,16.416666666666668
71723,HilltopApartments,36.96411,-122.05722,2,2025-01-18 02:00:00+00:00,2025-01-18 03:00:00+00:00,2025-01-18 10:00:00+00:00,9.0,9,28.7,22.644444444444446,157.9,5.1,4.07715,20.0,pre_fire_window,2,False,25.416666666666668
71723,HilltopApartments,36.96411,-122.05722,3,2025-01-19 01:00:00+00:00,2025-01-19 01:00:00+00:00,2025-01-19 03:00:00+00:00,3.0,2,21.9,21.5,32.8,5.1,4.07715,20.0,pre_fire_window,3,False,47.416666666666664
71723,HilltopApartments,36.96411,-122.05722,4,2025-01-19 10:00:00+00:00,2025-01-19 13:00:00+00:00,2025-01-19 17:00:00+00:00,8.0,8,27.0,23.375,146.20000000000002,5.1,4.07715,20.0,pre_fire_window,4,False,59.416666666666664
71723,HilltopApartments,36.96411,-122.05722,5,2025-01-20 02:00:00+00:00,2025-01-20 03:00:00+00:00,2025-01-20 04:00:00+00:00,3.0,3,29.0,25.933333333333334,62.5,5.1,4.07715,20.0,pre_fire_window,5,False,73.41666666666667
71723,HilltopApartments,36.96411,-122.05722,6,2025-01-20 12:00:00+00:00,2025-01-20 12:00:00+00:00,2025-01-20 12:00:00+00:00,1.0,1,20.2,20.2,15.1,5.1,4.07715,20.0,pre_fire_window,6,False,82.41666666666667
71723,HilltopApartments,36.96411,-122.05722,7,2025-01-20 16:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,3.0,3,25.4,24.333333333333332,57.7,5.1,4.07715,20.0,pre_fire_window,7,False,88.41666666666667
71723,HilltopApartments,36.96411,-122.05722,8,2025-01-21 02:00:00+00:00,2025-01-21 02:00:00+00:00,2025-01-21 03:00:00+00:00,2.0,2,24.7,22.6,35.0,5.1,4.07715,20.0,pre_fire_window,8,False,96.41666666666667
72333,Spring Street Outside,36.982567,-122.04551,1,2025-01-17 19:00:00+00:00,2025-01-17 19:00:00+00:00,2025-01-17 19:00:00+00:00,1.0,1,21.7,21.7,18.15,3.55,2.6686799999999997,20.0,pre_fire_window,1,True,17.416666666666668
72333,Spring Street Outside,36.982567,-122.04551,2,2025-01-18 05:00:00+00:00,2025-01-18 05:00:00+00:00,2025-01-18 05:00:00+00:00,1.0,1,21.3,21.3,17.75,3.55,2.6686799999999997,20.0,pre_fire_window,2,False,27.416666666666668
72333,Spring Street Outside,36.982567,-122.04551,3,2025-01-18 08:00:00+00:00,2025-01-18 08:00:00+00:00,2025-01-18 08:00:00+00:00,1.0,1,20.1,20.1,16.55,3.55,2.6686799999999997,20.0,pre_fire_window,3,False,30.416666666666668
72333,Spring Street Outside,36.982567,-122.04551,4,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 14:00:00+00:00,3.0,3,23.1,22.266666666666666,56.15,3.55,2.6686799999999997,20.0,pre_fire_window,4,False,58.416666666666664
72333,Spring Street Outside,36.982567,-122.04551,5,2025-01-20 01:00:00+00:00,2025-01-20 03:00:00+00:00,2025-01-20 04:00:00+00:00,4.0,4,25.7,22.775000000000002,76.89999999999999,3.55,2.6686799999999997,20.0,pre_fire_window,5,False,73.41666666666667
72333,Spring Street Outside,36.982567,-122.04551,6,2025-01-20 09:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20 09:00:00+00:00,1.0,1,21.5,21.5,17.95,3.55,2.6686799999999997,20.0,pre_fire_window,6,False,79.41666666666667
72333,Spring Street Outside,36.982567,-122.04551,7,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2.0,2,22.3,21.5,35.9,3.55,2.6686799999999997,20.0,pre_fire_window,7,False,88.41666666666667
72573,Sensor3,36.82974,-121.64596,1,2025-01-17 19:00:00+00:00,2025-01-17 20:00:00+00:00,2025-01-18 01:00:00+00:00,7.0,5,37.3,29.7,135.5,2.6,2.0,20.0,pre_fire_window,1,True,18.416666666666668
72573,Sensor3,36.82974,-121.64596,2,2025-01-18 08:00:00+00:00,2025-01-18 14:00:00+00:00,2025-01-18 18:00:00+00:00,11.0,11,35.8,28.09090909090909,280.4,2.6,2.0,20.0,pre_fire_window,2,False,36.416666666666664
72573,Sensor3,36.82974,-121.64596,3,2025-01-19 02:00:00+00:00,2025-01-19 02:00:00+00:00,2025-01-19 02:00:00+00:00,1.0,1,21.2,21.2,18.599999999999998,2.6,2.0,20.0,pre_fire_window,3,False,48.416666666666664
72573,Sensor3,36.82974,-121.64596,4,2025-01-19 05:00:00+00:00,2025-01-19 06:00:00+00:00,2025-01-19 07:00:00+00:00,3.0,3,26.1,23.099999999999998,61.5,2.6,2.0,20.0,pre_fire_window,4,False,52.416666666666664
72573,Sensor3,36.82974,-121.64596,5,2025-01-19 10:00:00+00:00,2025-01-19 11:00:00+00:00,2025-01-19 14:00:00+00:00,5.0,5,27.6,25.46,114.3,2.6,2.0,20.0,pre_fire_window,5,False,57.416666666666664
72573,Sensor3,36.82974,-121.64596,6,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,1.0,1,21.5,21.5,18.9,2.6,2.0,20.0,pre_fire_window,6,False,64.41666666666667
72573,Sensor3,36.82974,-121.64596,7,2025-01-19 21:00:00+00:00,2025-01-19 21:00:00+00:00,2025-01-19 21:00:00+00:00,1.0,1,20.3,20.3,17.7,2.6,2.0,20.0,pre_fire_window,7,False,67.41666666666667
72573,Sensor3,36.82974,-121.64596,8,2025-01-20 05:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 17:00:00+00:00,13.0,13,35.5,31.307692307692314,373.2,2.6,2.0,20.0,pre_fire_window,8,False,75.41666666666667
72573,Sensor3,36.82974,-121.64596,9,2025-01-23 22:00:00+00:00,2025-01-23 23:00:00+00:00,2025-01-23 23:00:00+00:00,2.0,2,37.2,29.55,53.9,2.6,2.0,20.0,pre_fire_window,9,False,165.41666666666666
73683,Harper Court,36.97484,-121.989395,1,2025-01-17 02:00:00+00:00,2025-01-17 02:00:00+00:00,2025-01-17 02:00:00+00:00,1.0,1,24.2,24.2,19.1,5.1,3.4099799999999996,20.0,pre_fire_window,1,True,0.4166666666666667
73683,Harper Court,36.97484,-121.989395,2,2025-01-17 17:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 18:00:00+00:00,2.0,2,22.8,21.55,32.900000000000006,5.1,3.4099799999999996,20.0,pre_fire_window,2,False,16.416666666666668
73683,Harper Court,36.97484,-121.989395,3,2025-01-18 01:00:00+00:00,2025-01-18 01:00:00+00:00,2025-01-18 10:00:00+00:00,10.0,10,25.6,22.5,174.0,5.1,3.4099799999999996,20.0,pre_fire_window,3,False,23.416666666666668
73683,Harper Court,36.97484,-121.989395,4,2025-01-20 03:00:00+00:00,2025-01-20 03:00:00+00:00,2025-01-20 07:00:00+00:00,5.0,5,28.7,25.8,103.50000000000001,5.1,3.4099799999999996,20.0,pre_fire_window,4,False,73.41666666666667
73683,Harper Court,36.97484,-121.989395,5,2025-01-20 17:00:00+00:00,2025-01-20 17:00:00+00:00,2025-01-20 17:00:00+00:00,1.0,1,20.5,20.5,15.4,5.1,3.4099799999999996,20.0,pre_fire_window,5,False,87.41666666666667
73683,Harper Court,36.97484,-121.989395,6,2025-01-21 02:00:00+00:00,2025-01-21 02:00:00+00:00,2025-01-21 02:00:00+00:00,1.0,1,22.6,22.6,17.5,5.1,3.4099799999999996,20.0,pre_fire_window,6,False,96.41666666666667
73683,Harper Court,36.97484,-121.989395,7,2025-01-22 03:00:00+00:00,2025-01-22 03:00:00+00:00,2025-01-22 05:00:00+00:00,3.0,3,35.8,28.933333333333337,71.5,5.1,3.4099799999999996,20.0,pre_fire_window,7,False,121.41666666666667
74529,Edgefield Drive,36.56183,-121.90849,1,2025-01-20 09:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20 09:00:00+00:00,1.0,1,20.0,20.0,18.8,1.2,2.0,20.0,pre_fire_window,1,True,79.41666666666667
74825,Nobel Gulch Park,36.97698,-121.95003,1,2025-01-17 17:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 19:00:00+00:00,3.0,3,27.1,23.96666666666667,56.599999999999994,5.1,2.5945500000000004,20.0,pre_fire_window,1,True,16.416666666666668
74825,Nobel Gulch Park,36.97698,-121.95003,2,2025-01-17 22:00:00+00:00,2025-01-18 08:00:00+00:00,2025-01-18 12:00:00+00:00,15.0,15,28.5,24.226666666666667,286.90000000000003,5.1,2.5945500000000004,20.0,pre_fire_window,2,False,30.416666666666668
74825,Nobel Gulch Park,36.97698,-121.95003,3,2025-01-19 03:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 07:00:00+00:00,5.0,5,30.4,24.86,98.8,5.1,2.5945500000000004,20.0,pre_fire_window,3,False,50.416666666666664
74825,Nobel Gulch Park,36.97698,-121.95003,4,2025-01-19 18:00:00+00:00,2025-01-19 19:00:00+00:00,2025-01-19 20:00:00+00:00,3.0,3,23.8,21.400000000000002,48.900000000000006,5.1,2.5945500000000004,20.0,pre_fire_window,4,False,65.41666666666667
74825,Nobel Gulch Park,36.97698,-121.95003,5,2025-01-20 03:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 08:00:00+00:00,6.0,6,36.4,27.716666666666665,135.7,5.1,2.5945500000000004,20.0,pre_fire_window,5,False,74.41666666666667
74825,Nobel Gulch Park,36.97698,-121.95003,6,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 19:00:00+00:00,3.0,3,27.1,24.833333333333332,59.2,5.1,2.5945500000000004,20.0,pre_fire_window,6,False,88.41666666666667
74825,Nobel Gulch Park,36.97698,-121.95003,7,2025-01-24 06:00:00+00:00,2025-01-24 06:00:00+00:00,2025-01-24 06:00:00+00:00,1.0,1,22.8,22.8,17.700000000000003,5.1,2.5945500000000004,20.0,pre_fire_window,7,False,172.41666666666666
75019,The Cosmic Center,36.816586,-121.73004,1,2025-01-17 18:00:00+00:00,2025-01-17 19:00:00+00:00,2025-01-17 19:00:00+00:00,2.0,2,29.6,25.05,43.6,3.25,2.0,20.0,pre_fire_window,1,True,17.416666666666668
75019,The Cosmic Center,36.816586,-121.73004,2,2025-01-18 07:00:00+00:00,2025-01-18 15:00:00+00:00,2025-01-18 21:00:00+00:00,15.0,15,34.3,29.219999999999995,389.54999999999995,3.25,2.0,20.0,pre_fire_window,2,False,37.416666666666664
75019,The Cosmic Center,36.816586,-121.73004,3,2025-01-19 04:00:00+00:00,2025-01-19 11:00:00+00:00,2025-01-19 20:00:00+00:00,17.0,17,36.5,30.094117647058823,456.35,3.25,2.0,20.0,pre_fire_window,3,False,57.416666666666664
75019,The Cosmic Center,36.816586,-121.73004,4,2025-01-20 05:00:00+00:00,2025-01-20 06:00:00+00:00,2025-01-20 17:00:00+00:00,13.0,13,42.5,36.53076923076924,432.6500000000001,3.25,2.0,20.0,pre_fire_window,4,False,76.41666666666667
75153,Spyglass #16,36.586884,-121.94758,1,2025-01-17 11:00:00+00:00,2025-01-17 11:00:00+00:00,2025-01-17 11:00:00+00:00,1.0,1,21.5,21.5,18.25,3.25,2.29803,20.0,pre_fire_window,1,True,9.416666666666666
75153,Spyglass #16,36.586884,-121.94758,2,2025-01-18 02:00:00+00:00,2025-01-18 02:00:00+00:00,2025-01-18 02:00:00+00:00,1.0,1,25.3,25.3,22.05,3.25,2.29803,20.0,pre_fire_window,2,False,24.416666666666668
75153,Spyglass #16,36.586884,-121.94758,3,2025-01-18 11:00:00+00:00,2025-01-18 12:00:00+00:00,2025-01-18 16:00:00+00:00,6.0,5,33.2,27.3,120.25,3.25,2.29803,20.0,pre_fire_window,3,False,34.416666666666664
75153,Spyglass #16,36.586884,-121.94758,4,2025-01-18 21:00:00+00:00,2025-01-18 22:00:00+00:00,2025-01-18 22:00:00+00:00,2.0,2,23.7,23.35,40.2,3.25,2.29803,20.0,pre_fire_window,4,False,44.416666666666664
75153,Spyglass #16,36.586884,-121.94758,5,2025-01-19 14:00:00+00:00,2025-01-19 19:00:00+00:00,2025-01-19 21:00:00+00:00,8.0,8,31.8,27.7625,196.1,3.25,2.29803,20.0,pre_fire_window,5,False,65.41666666666667
75153,Spyglass #16,36.586884,-121.94758,6,2025-01-20 07:00:00+00:00,2025-01-20 09:00:00+00:00,2025-01-20 13:00:00+00:00,7.0,7,38.4,30.857142857142858,193.25,3.25,2.29803,20.0,pre_fire_window,6,False,79.41666666666667
75753,"Corallitos, CA",36.978012,-121.82062,1,2025-01-17 05:00:00+00:00,2025-01-17 06:00:00+00:00,2025-01-17 06:00:00+00:00,2.0,2,22.9,22.75,39.1,3.2,2.0,20.0,pre_fire_window,1,True,4.416666666666667
75753,"Corallitos, CA",36.978012,-121.82062,2,2025-01-17 16:00:00+00:00,2025-01-17 16:00:00+00:00,2025-01-17 16:00:00+00:00,1.0,1,20.8,20.8,17.6,3.2,2.0,20.0,pre_fire_window,2,False,14.416666666666666
75753,"Corallitos, CA",36.978012,-121.82062,3,2025-01-18 02:00:00+00:00,2025-01-18 15:00:00+00:00,2025-01-18 18:00:00+00:00,17.0,17,37.5,27.288235294117648,409.5,3.2,2.0,20.0,pre_fire_window,3,False,37.416666666666664
75753,"Corallitos, CA",36.978012,-121.82062,4,2025-01-19 02:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-19 05:00:00+00:00,4.0,4,41.3,30.65,109.8,3.2,2.0,20.0,pre_fire_window,4,False,50.416666666666664
75753,"Corallitos, CA",36.978012,-121.82062,5,2025-01-19 16:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 20:00:00+00:00,5.0,5,32.4,26.6,117.0,3.2,2.0,20.0,pre_fire_window,5,False,64.41666666666667
75753,"Corallitos, CA",36.978012,-121.82062,6,2025-01-20 02:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 18:00:00+00:00,17.0,17,31.9,24.211764705882356,357.2,3.2,2.0,20.0,pre_fire_window,6,False,75.41666666666667
76373,OnTheCliff,36.962433,-122.05608,1,2025-01-17 13:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 20:00:00+00:00,8.0,7,24.5,22.414285714285715,127.85000000000001,4.15,2.9652,20.0,pre_fire_window,1,True,16.416666666666668
76373,OnTheCliff,36.962433,-122.05608,2,2025-01-18 00:00:00+00:00,2025-01-18 03:00:00+00:00,2025-01-18 06:00:00+00:00,7.0,7,23.9,22.52857142857143,128.64999999999998,4.15,2.9652,20.0,pre_fire_window,2,False,25.416666666666668
76373,OnTheCliff,36.962433,-122.05608,3,2025-01-19 00:00:00+00:00,2025-01-19 01:00:00+00:00,2025-01-19 03:00:00+00:00,4.0,4,24.9,22.674999999999997,74.1,4.15,2.9652,20.0,pre_fire_window,3,False,47.416666666666664
76373,OnTheCliff,36.962433,-122.05608,4,2025-01-19 11:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-19 17:00:00+00:00,7.0,7,26.5,23.071428571428577,132.45000000000002,4.15,2.9652,20.0,pre_fire_window,4,False,58.416666666666664
76373,OnTheCliff,36.962433,-122.05608,5,2025-01-20 03:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 05:00:00+00:00,3.0,3,30.9,25.599999999999998,64.35,4.15,2.9652,20.0,pre_fire_window,5,False,74.41666666666667
76373,OnTheCliff,36.962433,-122.05608,6,2025-01-20 13:00:00+00:00,2025-01-20 13:00:00+00:00,2025-01-20 13:00:00+00:00,1.0,1,21.6,21.6,17.450000000000003,4.15,2.9652,20.0,pre_fire_window,6,False,83.41666666666667
76373,OnTheCliff,36.962433,-122.05608,7,2025-01-20 16:00:00+00:00,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,3.0,3,24.8,23.5,58.05,4.15,2.9652,20.0,pre_fire_window,7,False,87.41666666666667
76499,Harper,36.568073,-121.70494,1,2025-01-19 01:00:00+00:00,2025-01-19 03:00:00+00:00,2025-01-19 04:00:00+00:00,4.0,4,50.0,30.75,115.0,2.0,2.0,20.0,pre_fire_window,1,True,49.416666666666664
76499,Harper,36.568073,-121.70494,2,2025-01-19 21:00:00+00:00,2025-01-19 22:00:00+00:00,2025-01-19 23:00:00+00:00,3.0,3,24.0,22.2,60.6,2.0,2.0,20.0,pre_fire_window,2,False,68.41666666666667
76499,Harper,36.568073,-121.70494,3,2025-01-20 05:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 05:00:00+00:00,1.0,1,21.1,21.1,19.1,2.0,2.0,20.0,pre_fire_window,3,False,75.41666666666667
76499,Harper,36.568073,-121.70494,4,2025-01-21 01:00:00+00:00,2025-01-21 01:00:00+00:00,2025-01-21 01:00:00+00:00,1.0,1,23.2,23.2,21.2,2.0,2.0,20.0,pre_fire_window,4,False,95.41666666666667
76499,Harper,36.568073,-121.70494,5,2025-01-21 04:00:00+00:00,2025-01-21 04:00:00+00:00,2025-01-21 04:00:00+00:00,1.0,1,32.2,32.2,30.200000000000003,2.0,2.0,20.0,pre_fire_window,5,False,98.41666666666667
76499,Harper,36.568073,-121.70494,6,2025-01-24 01:00:00+00:00,2025-01-24 01:00:00+00:00,2025-01-24 01:00:00+00:00,1.0,1,26.0,26.0,24.0,2.0,2.0,20.0,pre_fire_window,6,False,167.41666666666666
76499,Harper,36.568073,-121.70494,7,2025-01-24 05:00:00+00:00,2025-01-24 05:00:00+00:00,2025-01-24 05:00:00+00:00,1.0,1,59.2,59.2,57.2,2.0,2.0,20.0,pre_fire_window,7,False,171.41666666666666
77451,Big Foot Hill,37.038143,-122.07705,1,2025-01-18 05:00:00+00:00,2025-01-18 06:00:00+00:00,2025-01-18 06:00:00+00:00,2.0,2,70.2,66.15,87.80000000000001,22.25,12.231449999999999,58.94435,pre_fire_window,1,True,28.416666666666668
77451,Big Foot Hill,37.038143,-122.07705,2,2025-01-23 15:00:00+00:00,2025-01-23 15:00:00+00:00,2025-01-23 15:00:00+00:00,1.0,1,67.0,67.0,44.75,22.25,12.231449999999999,58.94435,pre_fire_window,2,False,157.41666666666666
77841,MVRR,36.97136,-121.86338,1,2025-01-17 15:00:00+00:00,2025-01-17 17:00:00+00:00,2025-01-17 17:00:00+00:00,3.0,3,25.5,22.833333333333332,61.300000000000004,2.4,2.0,20.0,pre_fire_window,1,True,15.416666666666666
77841,MVRR,36.97136,-121.86338,2,2025-01-18 06:00:00+00:00,2025-01-18 11:00:00+00:00,2025-01-18 14:00:00+00:00,9.0,9,24.0,21.566666666666666,172.5,2.4,2.0,20.0,pre_fire_window,2,False,33.416666666666664
77841,MVRR,36.97136,-121.86338,3,2025-01-18 17:00:00+00:00,2025-01-18 17:00:00+00:00,2025-01-18 17:00:00+00:00,1.0,1,20.7,20.7,18.3,2.4,2.0,20.0,pre_fire_window,3,False,39.416666666666664
77841,MVRR,36.97136,-121.86338,4,2025-01-19 06:00:00+00:00,2025-01-19 06:00:00+00:00,2025-01-19 06:00:00+00:00,1.0,1,20.7,20.7,18.3,2.4,2.0,20.0,pre_fire_window,4,False,52.416666666666664
77841,MVRR,36.97136,-121.86338,5,2025-01-19 12:00:00+00:00,2025-01-19 13:00:00+00:00,2025-01-19 13:00:00+00:00,2.0,2,21.3,20.8,36.800000000000004,2.4,2.0,20.0,pre_fire_window,5,False,59.416666666666664
77841,MVRR,36.97136,-121.86338,6,2025-01-19 16:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 20:00:00+00:00,5.0,5,26.2,23.96,107.80000000000001,2.4,2.0,20.0,pre_fire_window,6,False,64.41666666666667
77841,MVRR,36.97136,-121.86338,7,2025-01-20 03:00:00+00:00,2025-01-20 14:00:00+00:00,2025-01-20 18:00:00+00:00,16.0,15,26.2,22.92,307.8,2.4,2.0,20.0,pre_fire_window,7,False,84.41666666666667
77841,MVRR,36.97136,-121.86338,8,2025-01-21 03:00:00+00:00,2025-01-21 03:00:00+00:00,2025-01-21 03:00:00+00:00,1.0,1,26.3,26.3,23.900000000000002,2.4,2.0,20.0,pre_fire_window,8,False,97.41666666666667
78433,Pippin,37.04834,-121.96994,1,2025-01-18 07:00:00+00:00,2025-01-18 09:00:00+00:00,2025-01-18 09:00:00+00:00,3.0,2,21.2,20.7,39.1,1.15,2.0,20.0,pre_fire_window,1,True,31.416666666666668
78433,Pippin,37.04834,-121.96994,2,2025-01-20 03:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 07:00:00+00:00,5.0,5,26.7,25.02,119.35,1.15,2.0,20.0,pre_fire_window,2,False,75.41666666666667
80087,329 Alta Vista Outside,36.968136,-122.04961,1,2025-01-17 17:00:00+00:00,2025-01-17 18:00:00+00:00,2025-01-17 20:00:00+00:00,4.0,4,23.6,21.975,69.10000000000001,4.699999999999999,3.7064999999999984,20.0,pre_fire_window,1,True,16.416666666666668
80087,329 Alta Vista Outside,36.968136,-122.04961,2,2025-01-18 02:00:00+00:00,2025-01-18 03:00:00+00:00,2025-01-18 06:00:00+00:00,5.0,5,25.0,23.839999999999996,95.7,4.699999999999999,3.7064999999999984,20.0,pre_fire_window,2,False,25.416666666666668
80087,329 Alta Vista Outside,36.968136,-122.04961,3,2025-01-18 09:00:00+00:00,2025-01-18 09:00:00+00:00,2025-01-18 09:00:00+00:00,1.0,1,20.1,20.1,15.400000000000002,4.699999999999999,3.7064999999999984,20.0,pre_fire_window,3,False,31.416666666666668
80087,329 Alta Vista Outside,36.968136,-122.04961,4,2025-01-19 01:00:00+00:00,2025-01-19 01:00:00+00:00,2025-01-19 03:00:00+00:00,3.0,2,24.6,22.85,36.300000000000004,4.699999999999999,3.7064999999999984,20.0,pre_fire_window,4,False,47.416666666666664
80087,329 Alta Vista Outside,36.968136,-122.04961,5,2025-01-19 10:00:00+00:00,2025-01-19 13:00:00+00:00,2025-01-19 16:00:00+00:00,7.0,7,25.2,23.357142857142858,130.6,4.699999999999999,3.7064999999999984,20.0,pre_fire_window,5,False,59.416666666666664
80087,329 Alta Vista Outside,36.968136,-122.04961,6,2025-01-20 02:00:00+00:00,2025-01-20 03:00:00+00:00,2025-01-20 04:00:00+00:00,3.0,3,28.7,25.666666666666668,62.9,4.699999999999999,3.7064999999999984,20.0,pre_fire_window,6,False,73.41666666666667
80087,329 Alta Vista Outside,36.968136,-122.04961,7,2025-01-20 16:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,3.0,3,25.0,23.433333333333334,56.2,4.699999999999999,3.7064999999999984,20.0,pre_fire_window,7,False,88.41666666666667
80409,Live Oak Santa Cruz,36.97257,-121.990425,1,2025-01-22 04:00:00+00:00,2025-01-22 04:00:00+00:00,2025-01-22 04:00:00+00:00,1.0,1,22.0,22.0,17.8,4.2,3.4099799999999996,20.0,pre_fire_window,1,True,122.41666666666667
80409,Live Oak Santa Cruz,36.97257,-121.990425,2,2025-01-23 05:00:00+00:00,2025-01-23 05:00:00+00:00,2025-01-23 05:00:00+00:00,1.0,1,21.4,21.4,17.2,4.2,3.4099799999999996,20.0,pre_fire_window,2,False,147.41666666666666
80813,Hickman Ct.,36.959995,-121.97731,1,2025-01-17 04:00:00+00:00,2025-01-17 05:00:00+00:00,2025-01-17 06:00:00+00:00,3.0,3,28.7,25.266666666666666,56.900000000000006,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,1,True,3.4166666666666665
80813,Hickman Ct.,36.959995,-121.97731,2,2025-01-17 17:00:00+00:00,2025-01-17 17:00:00+00:00,2025-01-17 22:00:00+00:00,6.0,5,25.4,23.859999999999996,87.79999999999998,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,2,False,15.416666666666666
80813,Hickman Ct.,36.959995,-121.97731,3,2025-01-18 02:00:00+00:00,2025-01-18 04:00:00+00:00,2025-01-18 12:00:00+00:00,11.0,11,36.8,27.836363636363636,236.9,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,3,False,26.416666666666668
80813,Hickman Ct.,36.959995,-121.97731,4,2025-01-19 01:00:00+00:00,2025-01-19 05:00:00+00:00,2025-01-19 07:00:00+00:00,7.0,7,32.4,27.071428571428573,145.4,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,4,False,51.416666666666664
80813,Hickman Ct.,36.959995,-121.97731,5,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,2025-01-19 18:00:00+00:00,1.0,1,21.4,21.4,15.099999999999998,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,5,False,64.41666666666667
80813,Hickman Ct.,36.959995,-121.97731,6,2025-01-20 03:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-20 09:00:00+00:00,7.0,7,35.1,29.971428571428568,165.70000000000002,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,6,False,74.41666666666667
80813,Hickman Ct.,36.959995,-121.97731,7,2025-01-20 17:00:00+00:00,2025-01-20 18:00:00+00:00,2025-01-20 18:00:00+00:00,2.0,2,25.2,24.2,35.8,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,7,False,88.41666666666667
80813,Hickman Ct.,36.959995,-121.97731,8,2025-01-21 01:00:00+00:00,2025-01-21 01:00:00+00:00,2025-01-21 03:00:00+00:00,3.0,3,20.8,20.633333333333333,43.0,6.300000000000001,3.3358499999999998,20.0,pre_fire_window,8,False,95.41666666666667
